488,1,1
491,1,4
492,1,3
493,1,3
494,1,3
495,1,4
496,1,3
497,1,4
498,1,2
499,1,2
500,1,3
501,1,4
502,1,1
505,1,3
507,1,4
508,1,3
510,1,3
511,1,1
513,1,2
514,1,3
515,1,4
516,1,4
517,1,2
518,1,3
520,1,1
521,1,2
522,1,1
523,1,3
524,1,2
525,1,4
526,1,3
527,1,2
529,1,2
530,1,4
531,1,2
532,1,3
533,1,2
534,1,2
536,1,3
538,1,1
543,1,4
544,1,1
546,1,4
547,1,1
548,1,3
549,1,1
550,1,3
551,1,4
554,1,1
555,1,4
556,1,4
558,1,3
560,1,1
562,1,3
564,1,2
565,1,3
566,1,1
567,1,3
568,1,1
569,1,2
571,1,3
573,1,3
574,1,1
575,1,1
577,1,4
578,1,3
579,1,4
580,1,3
581,1,3
582,1,2
584,1,1
585,1,4
586,1,4
587,1,1
590,1,2
591,1,2
592,1,2
593,1,3
595,1,2
597,1,1
599,1,4
600,1,2
601,1,2
602,1,3
604,1,2
605,1,4
606,1,4
608,1,2
611,1,4
612,1,1
613,1,3
614,1,2
615,1,3
616,1,1
618,1,1
620,1,1
621,1,4
622,1,3
623,1,2
624,1,1
625,1,2
626,1,1
630,1,4
631,1,4
632,1,4
634,1,3
635,1,2
638,1,4
639,1,2
641,1,1
643,1,4
644,1,1
645,1,2
647,1,1
648,1,2
649,1,2
650,1,2
652,1,1
653,1,1
655,1,1
656,1,4
657,1,4
659,1,3
661,1,2
662,1,3
663,1,4
664,1,4
665,1,1
666,1,3
667,1,3
669,1,3
671,1,4
675,1,1
677,1,3
679,1,1
680,1,3
682,1,4
683,1,2
684,1,1
686,1,3
689,1,3
690,1,2
691,1,2
692,1,3
698,1,3
699,1,2
700,1,1
701,1,4
702,1,1
704,1,3
705,1,1
707,1,4
709,1,4
710,1,2
712,1,2
714,1,4
715,1,4
716,1,4
717,1,4
720,1,1
721,1,4
722,1,4
723,1,2
724,1,2
725,1,3
727,1,3
728,1,4
729,1,4
730,1,3
731,1,2
732,1,1
733,1,4
734,1,4
738,1,4
741,1,1
742,1,1
743,1,3
744,1,1
746,1,4
747,1,3
749,1,3
752,1,3
754,1,4
757,1,2
758,1,2
760,1,3
762,1,3
763,1,4
764,1,4
766,1,4
769,1,4
771,1,4
772,1,1
773,1,4
775,1,2
776,1,3
780,1,4
781,1,3
783,1,2
784,1,1
785,1,2
786,1,4
787,1,4
789,1,1
791,1,4
792,1,1
793,1,2
796,1,4
797,1,2
799,1,4
800,1,3
802,1,4
803,1,1
804,1,3
805,1,1
806,1,4
807,1,3
808,1,3
809,1,2
811,1,3
812,1,3
813,1,4
815,1,3
816,1,2
817,1,3
819,1,1
820,1,3
823,1,3
824,1,3
825,1,4
826,1,4
827,1,4
828,1,3
829,1,3
830,1,3
832,1,1
833,1,3
834,1,2
836,1,2
837,1,1
838,1,3
840,1,3
842,1,3
843,1,2
844,1,3
845,1,3
846,1,2
847,1,3
848,1,3
850,1,4
851,1,1
852,1,4
854,1,1
855,1,1
856,1,3
857,1,2
859,1,2
861,1,2
862,1,1
864,1,4
865,1,3
867,1,3
868,1,4
869,1,2
872,1,4
874,1,1
875,1,2
878,1,1
879,1,3
880,1,4
881,1,4
882,1,4
885,1,3
887,1,3
888,1,1
889,1,2
893,1,2
894,1,3
895,1,4
896,1,2
897,1,1
899,1,4
900,1,3
901,1,4
902,1,4
903,1,3
904,1,1
905,1,1
909,1,4
910,1,4
911,1,1
912,1,1
913,1,2
916,1,1
918,1,4
920,1,1
922,1,3
923,1,4
924,1,3
925,1,4
926,1,2
927,1,2
930,1,3
932,1,4
933,1,2
934,1,2
936,1,3
939,1,3
940,1,3
941,1,2
942,1,4
944,1,1
945,1,4
947,1,4
949,1,2
950,1,4
951,1,3
952,1,3
954,1,1
956,1,3
957,1,4
958,1,3
959,1,4
960,1,1
961,1,4
964,1,4
966,1,3
967,1,3
969,1,2
970,1,1
972,1,3
974,1,3
975,1,3
976,1,4
977,1,4
981,1,3
982,1,3
983,1,3
984,1,4
985,1,1
986,1,2
987,1,3
990,1,1
991,1,3
992,1,4
994,1,4
995,1,2
996,1,4
997,1,4
998,1,3
999,1,1
1001,1,3
1002,1,4
1003,1,4
1004,1,1
1005,1,4
1006,1,3
1007,1,4
1009,1,4
1010,1,3
1011,1,3
1012,1,2
1013,1,3
1014,1,3
1015,1,2
1016,1,4
1017,1,2
1018,1,4
1019,1,2
1022,1,1
1024,1,3
1025,1,4
1026,1,4
1027,1,1
1028,1,2
1029,1,4
1030,1,1
1032,1,3
1033,1,1
1034,1,3
1035,1,2
1036,1,2
1037,1,2
1038,1,1
1039,1,4
1040,1,4
1042,1,3
1043,1,4
1044,1,2
1045,1,4
1046,1,4
1047,1,2
1048,1,2
1049,1,2
1050,1,3
1052,1,1
1053,1,1
1055,1,3
1056,1,4
1060,1,3
1061,1,2
1062,1,4
1066,1,3
1068,1,1
1069,1,4
1070,1,3
1071,1,1
1073,1,4
1074,1,3
1076,1,3
1077,1,4
1079,1,3
1080,1,4
1081,1,1
1082,1,2
1083,1,1
1084,1,3
1085,1,2
1088,1,3
1092,1,1
1094,1,1
1096,1,4
1097,1,3
1098,1,2
1099,1,4
1100,1,4
1101,1,1
1102,1,1
1103,1,1
1105,1,4
1106,1,4
1107,1,1
1108,1,1
1109,1,4
1111,1,1
1113,1,4
1114,1,4
1115,1,3
1116,1,1
1117,1,2
1118,1,2
1119,1,3
1120,1,3
1121,1,4
1124,1,1
1125,1,4
1126,1,3
1127,1,1
1128,1,3
1131,1,4
1132,1,3
1133,1,1
1135,1,3
1136,1,1
1137,1,4
1138,1,4
1140,1,4
1143,1,4
1148,1,2
1150,1,2
1152,1,3
1154,1,3
1156,1,3
1157,1,1
1158,1,2
1160,1,3
1161,1,3
1162,1,4
1163,1,2
1164,1,3
1165,1,4
1166,1,2
1167,1,3
1171,1,2
1172,1,4
1173,1,4
1175,1,3
1177,1,1
1179,1,3
1180,1,3
1182,1,3
1184,1,4
1185,1,4
1188,1,1
1190,1,3
1191,1,4
1192,1,2
1193,1,3
1195,1,1
1196,1,4
1198,1,1
1200,1,3
1201,1,4
1202,1,2
1203,1,3
1204,1,3
1206,1,4
1207,1,2
1210,1,1
1211,1,3
1212,1,2
1215,1,4
1216,1,4
1217,1,4
1218,1,3
1219,1,4
1220,1,2
1221,1,3
1224,1,3
1225,1,4
1226,1,3
1228,1,4
1231,1,4
1233,1,2
1234,1,3
1235,1,4
1237,1,3
1238,1,1
1239,1,2
1240,1,3
1241,1,4
1242,1,1
1243,1,3
1244,1,1
1245,1,4
1246,1,1
1248,1,1
1249,1,1
1250,1,4
1251,1,3
1252,1,3
1254,1,3
1255,1,3
1256,1,1
1257,1,3
1258,1,4
1259,1,1
1260,1,3
1263,1,4
1264,1,4
1265,1,3
1267,1,2
1268,1,4
1269,1,2
1270,1,4
1273,1,3
1275,1,3
1277,1,1
1278,1,4
1279,1,1
1280,1,4
1281,1,3
1282,1,4
1283,1,4
1285,1,3
1286,1,4
1288,1,3
1289,1,3
1291,1,3
1292,1,2
1293,1,4
1294,1,3
1295,1,1
1296,1,4
1297,1,2
1298,1,3
1299,1,2
1301,1,4
1303,1,4
1304,1,3
1306,1,2
1307,1,3
1308,1,1
1309,1,4
1310,1,3
1311,1,1
1312,1,4
1314,1,4
1315,1,3
1317,1,4
1318,1,4
1319,1,2
1321,1,2
1322,1,1
1324,1,4
1329,1,3
1331,1,4
1333,1,1
1334,1,3
1336,1,4
1338,1,4
1340,1,3
1344,1,4
1346,1,3
1349,1,3
1350,1,3
1352,1,3
1355,1,2
1356,1,3
1358,1,4
1360,1,3
1361,1,2
1362,1,1
1363,1,4
1364,1,3
1367,1,4
1368,1,4
1369,1,4
1371,1,4
1372,1,1
1373,1,4
1374,1,1
1375,1,2
1377,1,2
1379,1,3
1380,1,4
1382,1,4
1383,1,3
1387,1,3
1389,1,4
1390,1,1
1391,1,2
1392,1,4
1394,1,3
1395,1,2
1396,1,3
1397,1,3
1399,1,1
1401,1,4
1402,1,1
1403,1,4
1405,1,4
1407,1,1
1408,1,3
1409,1,3
1411,1,1
1412,1,3
1415,1,1
1417,1,3
1419,1,2
1420,1,1
1421,1,3
1422,1,4
1423,1,4
1424,1,2
1425,1,1
1427,1,2
1428,1,4
1430,1,1
1431,1,4
1433,1,1
1434,1,2
1435,1,1
1436,1,3
1438,1,1
1439,1,1
1440,1,3
1441,1,1
1443,1,1
1445,1,4
1446,1,4
1447,1,4
1448,1,2
1449,1,3
1453,1,1
1457,1,1
1458,1,1
1459,1,3
1460,1,2
1461,1,4
1464,1,2
1465,1,2
1466,1,3
1467,1,1
1468,1,4
1469,1,4
1471,1,3
1472,1,4
1473,1,1
1474,1,3
1475,1,4
1477,1,4
1478,1,4
1479,1,4
1480,1,1
1481,1,1
1482,1,3
1483,1,2
1484,1,3
1485,1,2
1486,1,1
1487,1,1
1,2,4
2,2,2
4,2,3
5,2,3
7,2,2
8,2,4
10,2,1
11,2,3
12,2,3
13,2,3
14,2,2
15,2,3
16,2,3
18,2,4
19,2,3
20,2,1
21,2,2
22,2,4
23,2,4
24,2,4
26,2,3
27,2,1
28,2,2
30,2,4
31,2,1
32,2,3
33,2,1
35,2,2
36,2,4
38,2,1
39,2,4
40,2,4
41,2,3
42,2,4
45,2,4
46,2,3
47,2,3
49,2,4
51,2,1
52,2,1
53,2,4
54,2,1
55,2,3
56,2,3
57,2,4
58,2,3
60,2,3
61,2,2
62,2,4
63,2,4
64,2,3
65,2,3
68,2,1
70,2,1
72,2,4
73,2,4
74,2,1
75,2,1
76,2,4
77,2,3
78,2,4
79,2,4
80,2,3
81,2,1
83,2,3
84,2,3
85,2,2
86,2,1
88,2,1
90,2,3
91,2,3
94,2,2
95,2,2
96,2,2
97,2,4
98,2,4
100,2,1
101,2,1
102,2,3
103,2,2
104,2,4
105,2,3
106,2,4
107,2,4
110,2,2
112,2,4
113,2,1
116,2,4
117,2,4
118,2,4
119,2,2
120,2,4
121,2,2
124,2,1
125,2,3
126,2,3
128,2,3
129,2,3
131,2,3
132,2,2
133,2,1
134,2,1
137,2,4
138,2,3
139,2,4
140,2,4
141,2,2
142,2,3
143,2,4
144,2,4
145,2,1
147,2,3
148,2,4
150,2,3
151,2,2
152,2,4
153,2,1
154,2,4
155,2,4
158,2,4
159,2,3
160,2,2
161,2,2
162,2,3
163,2,3
164,2,2
165,2,4
167,2,3
169,2,4
170,2,1
171,2,3
174,2,4
175,2,3
176,2,3
177,2,3
178,2,2
179,2,4
182,2,3
183,2,3
184,2,4
190,2,1
192,2,4
193,2,3
194,2,3
195,2,4
197,2,1
198,2,4
199,2,1
200,2,1
201,2,2
202,2,2
204,2,2
205,2,3
206,2,2
207,2,4
208,2,3
211,2,3
214,2,2
215,2,4
216,2,3
217,2,4
218,2,2
221,2,4
223,2,4
224,2,3
226,2,2
227,2,3
228,2,4
230,2,4
231,2,3
233,2,2
235,2,1
238,2,2
239,2,1
240,2,1
241,2,1
242,2,4
243,2,4
244,2,1
245,2,4
246,2,4
247,2,2
248,2,2
249,2,3
250,2,1
252,2,2
253,2,3
254,2,2
256,2,3
258,2,2
259,2,3
260,2,2
261,2,3
262,2,4
264,2,4
267,2,1
269,2,2
270,2,3
271,2,3
273,2,4
274,2,1
275,2,4
277,2,3
281,2,4
282,2,1
283,2,4
284,2,2
286,2,4
287,2,4
288,2,1
291,2,4
292,2,3
293,2,3
296,2,2
297,2,1
298,2,4
299,2,1
300,2,3
302,2,4
303,2,1
304,2,2
305,2,2
306,2,4
307,2,3
308,2,3
309,2,4
311,2,4
312,2,4
314,2,3
315,2,4
316,2,4
319,2,4
321,2,3
323,2,4
325,2,4
327,2,4
328,2,1
329,2,3
330,2,2
331,2,3
332,2,3
333,2,4
334,2,1
335,2,4
336,2,4
337,2,3
338,2,4
339,2,1
340,2,1
341,2,3
342,2,3
343,2,3
346,2,4
347,2,1
349,2,4
350,2,3
351,2,1
352,2,3
353,2,4
355,2,2
359,2,2
361,2,4
362,2,1
363,2,2
364,2,3
366,2,2
367,2,4
369,2,1
372,2,4
373,2,4
374,2,1
376,2,2
377,2,4
378,2,4
379,2,3
380,2,4
381,2,2
382,2,1
384,2,2
385,2,2
386,2,3
387,2,3
388,2,4
389,2,4
390,2,1
391,2,4
392,2,3
393,2,4
394,2,2
395,2,4
396,2,1
397,2,2
399,2,2
401,2,4
403,2,4
404,2,2
405,2,3
406,2,2
407,2,4
408,2,2
410,2,2
411,2,3
412,2,1
416,2,4
417,2,4
419,2,2
420,2,3
421,2,2
422,2,3
423,2,4
424,2,1
425,2,1
426,2,4
428,2,2
429,2,1
430,2,4
431,2,3
433,2,2
434,2,2
436,2,2
437,2,3
438,2,4
439,2,4
440,2,4
441,2,4
442,2,3
444,2,4
445,2,3
446,2,4
447,2,3
448,2,3
449,2,2
450,2,3
451,2,1
452,2,4
453,2,4
454,2,1
455,2,4
456,2,3
458,2,2
460,2,4
461,2,4
462,2,4
463,2,2
464,2,2
465,2,4
466,2,2
467,2,3
468,2,4
469,2,3
470,2,3
471,2,2
473,2,3
474,2,1
475,2,3
476,2,3
477,2,4
478,2,2
479,2,4
481,2,4
482,2,3
483,2,3
484,2,4
485,2,3
486,2,1
487,2,3
488,2,2
491,2,4
492,2,3
493,2,2
494,2,2
495,2,4
496,2,2
497,2,2
498,2,4
499,2,3
500,2,4
501,2,3
502,2,4
505,2,4
507,2,3
508,2,2
510,2,1
511,2,2
513,2,3
514,2,4
515,2,1
516,2,2
517,2,1
518,2,2
520,2,2
521,2,3
522,2,1
523,2,3
524,2,1
525,2,4
526,2,3
527,2,4
529,2,3
530,2,1
531,2,3
532,2,1
533,2,3
534,2,1
536,2,1
538,2,1
543,2,3
544,2,4
546,2,4
547,2,3
548,2,4
549,2,1
550,2,3
551,2,4
554,2,2
555,2,3
556,2,4
558,2,3
560,2,4
562,2,4
564,2,3
565,2,2
566,2,4
567,2,1
568,2,4
569,2,3
571,2,4
573,2,1
574,2,4
575,2,3
577,2,3
578,2,3
579,2,3
580,2,4
581,2,2
582,2,3
584,2,4
585,2,2
586,2,3
587,2,3
590,2,1
591,2,3
592,2,4
593,2,3
595,2,4
597,2,2
599,2,4
600,2,3
601,2,3
602,2,3
604,2,4
605,2,1
606,2,2
608,2,3
611,2,4
612,2,3
613,2,4
614,2,2
615,2,1
616,2,3
618,2,3
620,2,3
621,2,4
622,2,4
623,2,4
624,2,3
625,2,1
626,2,2
630,2,1
631,2,3
632,2,4
634,2,3
635,2,2
638,2,3
639,2,4
641,2,2
643,2,2
644,2,2
645,2,3
647,2,3
648,2,1
649,2,4
650,2,1
652,2,4
653,2,4
655,2,3
656,2,3
657,2,2
659,2,4
661,2,4
662,2,1
663,2,3
664,2,1
665,2,3
666,2,3
667,2,1
669,2,3
671,2,4
675,2,3
677,2,3
679,2,4
680,2,3
682,2,1
683,2,4
684,2,1
686,2,4
689,2,3
690,2,3
691,2,4
692,2,4
698,2,2
699,2,2
700,2,4
701,2,3
702,2,1
704,2,3
705,2,1
707,2,2
709,2,4
710,2,4
712,2,2
714,2,4
715,2,4
716,2,3
717,2,2
720,2,3
721,2,3
722,2,4
723,2,3
724,2,4
725,2,1
727,2,4
728,2,1
729,2,1
730,2,3
731,2,4
732,2,1
733,2,1
734,2,3
738,2,2
741,2,2
742,2,1
743,2,3
744,2,3
746,2,3
747,2,4
749,2,3
752,2,3
754,2,4
757,2,3
758,2,1
760,2,2
762,2,4
763,2,4
764,2,1
766,2,2
769,2,4
771,2,1
772,2,4
773,2,3
775,2,1
776,2,1
780,2,4
781,2,4
783,2,3
784,2,3
785,2,3
786,2,4
787,2,1
789,2,1
791,2,4
792,2,4
793,2,3
796,2,1
797,2,4
799,2,1
800,2,4
802,2,1
803,2,1
804,2,1
805,2,4
806,2,3
807,2,2
808,2,1
809,2,4
811,2,1
812,2,2
813,2,3
815,2,3
816,2,1
817,2,3
819,2,1
820,2,4
823,2,2
824,2,3
825,2,2
826,2,3
827,2,4
828,2,3
829,2,2
830,2,3
832,2,3
833,2,4
834,2,3
836,2,2
837,2,1
838,2,4
840,2,4
842,2,4
843,2,1
844,2,4
845,2,3
846,2,2
847,2,4
848,2,3
850,2,4
851,2,3
852,2,2
854,2,1
855,2,1
856,2,1
857,2,4
859,2,4
861,2,4
862,2,4
864,2,1
865,2,3
867,2,4
868,2,3
869,2,4
872,2,4
874,2,4
875,2,4
878,2,1
879,2,1
880,2,3
881,2,2
882,2,4
885,2,1
887,2,1
888,2,4
889,2,2
893,2,2
894,2,4
895,2,4
896,2,3
897,2,4
899,2,2
900,2,4
901,2,4
902,2,4
903,2,4
904,2,2
905,2,1
909,2,4
910,2,2
911,2,4
912,2,4
913,2,1
916,2,4
918,2,4
920,2,2
922,2,3
923,2,4
924,2,4
925,2,4
926,2,3
927,2,4
930,2,3
932,2,1
933,2,3
934,2,2
936,2,3
939,2,1
940,2,2
941,2,3
942,2,4
944,2,2
945,2,3
947,2,3
949,2,4
950,2,1
951,2,2
952,2,2
954,2,2
956,2,1
957,2,1
958,2,3
959,2,2
960,2,1
961,2,4
964,2,2
966,2,1
967,2,4
969,2,4
970,2,3
972,2,2
974,2,4
975,2,3
976,2,4
977,2,3
981,2,3
982,2,3
983,2,4
984,2,4
985,2,3
986,2,2
987,2,3
990,2,4
991,2,1
992,2,3
994,2,1
995,2,4
996,2,4
997,2,4
998,2,2
999,2,3
1001,2,2
1002,2,1
1003,2,4
1004,2,3
1005,2,3
1006,2,3
1007,2,3
1009,2,3
1010,2,2
1011,2,1
1012,2,4
1013,2,3
1014,2,3
1015,2,1
1016,2,1
1017,2,2
1018,2,4
1019,2,1
1022,2,3
1024,2,3
1025,2,3
1026,2,4
1027,2,4
1028,2,4
1029,2,3
1030,2,4
1032,2,4
1033,2,2
1034,2,2
1035,2,3
1036,2,4
1037,2,1
1038,2,4
1039,2,4
1040,2,3
1042,2,1
1043,2,1
1044,2,4
1045,2,4
1046,2,3
1047,2,4
1048,2,4
1049,2,2
1050,2,2
1052,2,3
1053,2,1
1055,2,3
1056,2,2
1060,2,3
1061,2,3
1062,2,2
1066,2,1
1068,2,3
1069,2,4
1070,2,3
1071,2,3
1073,2,4
1074,2,1
1076,2,4
1077,2,4
1079,2,1
1080,2,1
1081,2,3
1082,2,1
1083,2,1
1084,2,1
1085,2,3
1088,2,3
1092,2,4
1094,2,3
1096,2,2
1097,2,3
1098,2,1
1099,2,4
1100,2,1
1101,2,3
1102,2,3
1103,2,4
1105,2,4
1106,2,4
1107,2,3
1108,2,2
1109,2,1
1111,2,2
1113,2,3
1114,2,2
1115,2,4
1116,2,4
1117,2,3
1118,2,2
1119,2,3
1120,2,4
1121,2,2
1124,2,3
1125,2,2
1126,2,1
1127,2,4
1128,2,3
1131,2,2
1132,2,2
1133,2,4
1135,2,4
1136,2,2
1137,2,4
1138,2,2
1140,2,3
1143,2,2
1148,2,4
1150,2,4
1152,2,3
1154,2,3
1156,2,3
1157,2,1
1158,2,4
1160,2,3
1161,2,4
1162,2,3
1163,2,3
1164,2,3
1165,2,1
1166,2,3
1167,2,1
1171,2,1
1172,2,3
1173,2,2
1175,2,4
1177,2,4
1179,2,3
1180,2,4
1182,2,2
1184,2,1
1185,2,4
1188,2,3
1190,2,1
1191,2,1
1192,2,4
1193,2,1
1195,2,3
1196,2,4
1198,2,3
1200,2,3
1201,2,3
1202,2,4
1203,2,4
1204,2,1
1206,2,3
1207,2,3
1210,2,1
1211,2,1
1212,2,2
1215,2,1
1216,2,1
1217,2,2
1218,2,1
1219,2,2
1220,2,3
1221,2,3
1224,2,3
1225,2,4
1226,2,4
1228,2,4
1231,2,1
1233,2,4
1234,2,2
1235,2,3
1237,2,1
1238,2,4
1239,2,2
1240,2,4
1241,2,2
1242,2,1
1243,2,4
1244,2,1
1245,2,3
1246,2,4
1248,2,2
1249,2,4
1250,2,4
1251,2,1
1252,2,1
1254,2,4
1255,2,4
1256,2,3
1257,2,2
1258,2,2
1259,2,3
1260,2,4
1263,2,4
1264,2,4
1265,2,3
1267,2,2
1268,2,3
1269,2,4
1270,2,3
1273,2,4
1275,2,4
1277,2,2
1278,2,2
1279,2,3
1280,2,2
1281,2,1
1282,2,2
1283,2,4
1285,2,2
1286,2,3
1288,2,1
1289,2,2
1291,2,3
1292,2,2
1293,2,4
1294,2,2
1295,2,4
1296,2,4
1297,2,3
1298,2,3
1299,2,3
1301,2,1
1303,2,2
1304,2,4
1306,2,2
1307,2,2
1308,2,3
1309,2,3
1310,2,1
1311,2,4
1312,2,3
1314,2,1
1315,2,4
1317,2,1
1318,2,2
1319,2,2
1321,2,1
1322,2,3
1324,2,3
1329,2,2
1331,2,2
1333,2,1
1334,2,3
1336,2,3
1338,2,2
1340,2,3
1344,2,4
1346,2,4
1349,2,1
1350,2,3
1352,2,2
1355,2,1
1356,2,1
1358,2,4
1360,2,1
1361,2,2
1362,2,1
1363,2,4
1364,2,4
1367,2,2
1368,2,4
1369,2,4
1371,2,4
1372,2,3
1373,2,2
1374,2,3
1375,2,3
1377,2,3
1379,2,4
1380,2,3
1382,2,3
1383,2,4
1387,2,1
1389,2,3
1390,2,4
1391,2,2
1392,2,4
1394,2,3
1395,2,4
1396,2,2
1397,2,3
1399,2,3
1401,2,3
1402,2,3
1403,2,4
1405,2,3
1407,2,4
1408,2,1
1409,2,1
1411,2,3
1412,2,4
1415,2,4
1417,2,1
1419,2,1
1420,2,1
1421,2,4
1422,2,4
1423,2,1
1424,2,4
1425,2,2
1427,2,3
1428,2,1
1430,2,2
1431,2,1
1433,2,2
1434,2,1
1435,2,4
1436,2,1
1438,2,4
1439,2,1
1440,2,3
1441,2,1
1443,2,3
1445,2,3
1446,2,4
1447,2,2
1448,2,3
1449,2,3
1453,2,4
1457,2,4
1458,2,1
1459,2,2
1460,2,1
1461,2,2
1464,2,4
1465,2,4
1466,2,1
1467,2,3
1468,2,2
1469,2,1
1471,2,3
1472,2,2
1473,2,3
1474,2,3
1475,2,2
1477,2,1
1478,2,1
1479,2,3
1480,2,4
1481,2,3
1482,2,3
1483,2,3
1484,2,2
1485,2,1
1486,2,3
1487,2,2
1,3,4
2,3,2
4,3,3
5,3,4
7,3,3
8,3,1
10,3,2
11,3,2
12,3,2
13,3,3
14,3,4
15,3,4
16,3,3
18,3,2
19,3,3
20,3,4
21,3,2
22,3,3
23,3,3
24,3,4
26,3,2
27,3,3
28,3,4
30,3,3
31,3,4
32,3,2
33,3,4
35,3,4
36,3,4
38,3,4
39,3,4
40,3,1
41,3,3
42,3,1
45,3,4
46,3,3
47,3,1
49,3,4
51,3,1
52,3,3
53,3,4
54,3,3
55,3,4
56,3,4
57,3,4
58,3,3
60,3,1
61,3,3
62,3,4
63,3,4
64,3,3
65,3,3
68,3,3
70,3,3
72,3,3
73,3,4
74,3,3
75,3,4
76,3,3
77,3,2
78,3,4
79,3,4
80,3,4
81,3,2
83,3,3
84,3,3
85,3,3
86,3,4
88,3,1
90,3,4
91,3,4
94,3,2
95,3,2
96,3,2
97,3,4
98,3,2
100,3,2
101,3,1
102,3,4
103,3,3
104,3,1
105,3,4
106,3,4
107,3,3
110,3,1
112,3,3
113,3,2
116,3,1
117,3,4
118,3,4
119,3,4
120,3,2
121,3,3
124,3,1
125,3,1
126,3,1
128,3,2
129,3,3
131,3,3
132,3,4
133,3,4
134,3,2
137,3,3
