1126,10820,11
1127,12169,11
1128,19626,14
1131,2070,11
1132,6782,15
1133,7779,20
1135,2791,12
1136,3201,17
1137,4968,11
1138,13120,17
1140,4033,11
1143,3291,14
1148,4272,19
1150,5056,15
1152,2844,13
1154,2703,14
1156,1904,12
1157,8224,17
1158,4766,11
1160,2610,12
1161,5731,13
1162,2539,13
1163,5714,20
1164,4323,17
1165,7336,13
1166,13499,17
1167,13758,12
1171,5155,13
1172,2258,12
1173,3597,22
1175,2515,11
1177,4420,22
1179,6578,18
1180,4422,13
1182,10274,18
1184,5343,20
1185,2376,13
1188,5346,13
1190,2827,12
1191,19943,13
1192,3131,13
1193,2552,25
1195,4477,19
1196,6474,13
1198,3033,12
1200,2936,11
1201,18606,18
1202,2168,18
1203,2853,11
1204,17048,23
1206,2290,13
1207,3600,13
1210,2107,17
1211,4115,19
1212,4327,12
1215,17856,22
1216,3196,12
1217,19081,11
1218,8966,15
1219,2210,13
1220,4539,12
1221,2741,14
1224,3491,13
1225,4541,25
1226,2678,17
1228,7379,11
1231,6272,16
1233,5220,18
1234,2743,20
1235,4998,14
1237,10252,21
1238,2781,13
1239,6852,12
1240,4950,14
1241,3579,21
1242,13191,17
1243,10377,11
1244,2235,14
1245,10502,17
1246,2011,13
1248,1859,25
1249,3760,15
1250,17779,14
1251,6833,12
1252,6812,19
1254,5171,17
1255,19740,14
1256,18711,13
1257,3692,12
1258,2559,11
1259,2517,11
1260,6623,11
1263,18265,12
1264,16124,14
1265,2585,17
1267,18213,11
1268,8380,14
1269,2994,12
1270,1223,22
1273,1118,14
1275,2875,20
1277,18824,16
1278,13577,15
1279,2625,20
1280,18789,14
1281,4538,12
1282,19847,24
1283,10512,12
1285,4444,13
1286,2154,11
1288,19190,14
1289,4490,11
1291,3506,14
1292,2372,16
1293,10231,14
1294,5410,11
1295,7978,11
1296,3867,12
1297,2838,14
1298,4695,18
1299,3339,13
1301,2080,11
1303,2096,18
1304,6209,15
1306,18061,22
1307,17123,13
1308,2372,12
1309,4883,18
1310,3904,13
1311,4627,12
1312,7094,12
1314,3423,12
1315,6674,11
1317,16880,11
1318,9094,12
1319,8446,19
1321,11916,23
1322,4534,11
1324,9852,19
1329,6151,13
1331,2302,11
1333,2362,12
1334,17861,13
1336,19187,14
1338,19717,14
1340,3544,16
1344,8500,11
1346,4661,13
1349,4103,17
1350,4249,11
1352,14026,11
1355,6893,15
1356,6125,12
1358,3669,11
1360,10008,14
1361,2387,22
1362,4639,16
1363,7898,11
1364,2534,14
1367,13142,16
1368,1611,15
1369,5363,12
1371,5071,20
1372,13695,17
1373,13402,12
1374,2029,20
1375,6377,20
1377,5429,13
1379,2785,14
1380,4614,18
1382,2610,11
1383,6687,11
1387,4724,11
1389,6179,15
1390,6120,12
1391,10596,11
1392,5467,14
1394,2996,15
1395,9998,13
1396,4078,13
1397,10920,21
1399,6232,11
1401,13247,11
1402,4081,14
1403,5769,11
1405,2394,13
1407,3904,12
1408,16799,14
1409,2950,13
1411,3629,18
1412,9362,11
1415,3229,11
1417,3578,12
1419,7988,13
1420,4284,20
1421,7553,12
1422,17328,19
1423,19701,21
1424,14732,13
1425,9278,16
1427,1359,12
1428,4779,14
1430,16422,11
1431,2996,14
1433,1261,12
1434,2099,14
1435,5810,16
1436,5647,13
1438,3420,12
1439,4400,12
1440,3500,14
1441,2066,22
1443,17169,19
1445,4162,12
1446,9204,12
1447,3294,17
1448,2127,12
1449,3975,11
1453,10793,18
1457,10096,11
1458,3646,23
1459,7446,11
1460,10851,18
1461,2109,18
1464,3722,13
1465,9380,18
1466,5486,11
1467,2742,15
1468,13757,11
1469,8463,18
1471,3162,14
1472,16598,12
1473,6651,14
1474,2345,14
1475,3420,13
1477,4373,14
1478,4759,18
1479,5301,15
1480,3673,13
1481,4768,12
1482,1274,13
1483,4900,24
1484,10466,14
1485,17007,14
1486,2909,15
1487,5765,11
